,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70,top_71,top_72,top_73,top_74,top_75,top_76,top_77,top_78,top_79,top_80,top_81,top_82,top_83,top_84,top_85,top_86,top_87,top_88,top_89,top_90,top_91,top_92,top_93,top_94,top_95,top_96,top_97,top_98,top_99,top_100
epoch_8,uid_78821,63515,106642,71838,3275,100714,7028,2290,71899,6893,7218,3091,1273,7505,39292,101850,2197,914,97913,5319,8507,70159,2993,42004,3925,7297,27790,85736,60766,177765,77154,86320,6870,901,58998,1176,72733,136485,2073,142456,3152,8530,7983,1542,1082,7840,111781,5470,2996,40697,4406,27904,4855,176371,7815,7478,71108,3178,8937,1299,3703,4914,4517,55765,58,7139,8542,79091,1955,44761,5826,4239,4886,97785,51471,2774,6981,3067,2206,34271,909,4640,4809,2395,8575,27671,3552,2948,5135,7833,8042,115569,71264,2970,5791,62250,3342,1274,4082,1966,55901
epoch_8,uid_236194,26838,42004,7297,6971,1077,5421,27873,3271,2919,8937,6123,52319,3062,345,26471,7445,7084,51471,4546,7478,2932,7028,2342,40697,111781,71108,2931,45728,1955,1178,73323,61,70159,3052,2160,1132,63062,45928,5062,73829,70208,8798,33896,7035,114494,3267,103980,85736,5826,89118,7840,79008,4066,39414,26148,7505,60766,6724,26485,132424,78544,7983,3158,3475,2970,8207,8614,27660,72226,34271,27193,81562,55280,1610,1596,47,7205,2739,67073,32554,103624,37729,136485,104283,6565,86142,6279,5617,2423,8827,495,176601,60904,3384,51562,6890,8575,2948,101850,87304
epoch_8,uid_82050,2073,901,49130,76208,4546,32898,6721,72733,1938,70293,177765,3091,5649,363,2076,31878,1077,39292,70159,1672,26471,60766,104283,5105,95313,1279,5062,47423,4322,68159,2396,4809,249,32840,7068,7218,1178,2932,96588,100714,3475,73017,1274,27790,1955,3181,26326,66097,495,8542,5826,34271,85316,4640,4914,7147,85736,68358,1956,79091,2925,81229,2867,7478,1941,6981,3114,42004,909,5508,3104,7569,7234,79008,6218,101962,7840,6893,3067,3550,78544,2348,27857,118880,2351,93040,68194,52319,60904,117176,8010,3267,114662,2901,2774,27671,34552,3076,8958,1885
epoch_8,uid_196953,5608,7297,1625,51562,1132,6123,6461,81788,27193,6279,8937,4546,5927,3152,7139,2627,86320,5508,3097,73323,8575,4082,101864,27671,2932,42004,122886,2342,58998,2395,5826,68073,2788,1596,103980,8874,51471,1282,63515,177765,26148,3076,31878,4855,1358,33896,27834,1274,3052,40697,1955,114494,4517,148671,55901,1594,7091,7840,3679,269,60766,71899,60904,101850,68099,48997,2028,45728,6981,117176,26471,7028,3703,92259,98,2579,73017,1648,54281,8042,2970,345,3384,5049,4322,58,56079,44633,4914,7001,7831,142222,1897,7034,87232,8684,4194,46976,1111,2774
epoch_8,uid_22821,48997,6721,70159,8033,73323,81788,1594,3578,26485,106642,42004,2069,27790,177765,71899,27193,44761,26111,78160,61,3275,1273,39292,86320,8937,1596,2919,5888,8207,136485,5508,6796,8530,115122,76208,2342,7139,142456,7981,26776,7445,27671,39414,7983,62250,6377,7840,7815,8961,34338,901,4517,2501,3814,6893,269,1648,8542,1269,3679,1542,54281,4406,79091,7833,2931,34271,3267,5644,114494,68194,2970,71108,1299,5608,5470,2996,5485,1635,85316,58998,6981,6123,8042,93510,3384,1176,7123,6539,8973,8507,4405,111781,1955,117176,64614,63515,7478,76251,3770
epoch_8,uid_81822,56339,58998,26111,44761,97785,7139,8542,40697,5135,68194,85736,8507,51471,7833,7815,4640,32387,1493,85316,1282,3091,36,76251,142456,56079,2931,106782,112421,5485,115122,5927,8493,1111,7215,3794,86320,6974,54281,8575,8670,2932,6942,27671,83506,1955,4322,1641,2069,96610,5470,27005,163645,45728,97913,5034,3076,4329,7981,3384,26726,3475,4194,249,55280,42518,6981,5059,7487,2774,1635,136,4454,5319,32139,8530,1837,96821,179119,27731,33162,71108,7035,5649,5146,76208,26203,90531,3526,7013,1028,142222,4404,5826,5049,2901,2648,5959,34552,5105,2423
epoch_8,uid_64366,6279,70159,7084,103624,7297,7027,8405,2971,26111,86320,3275,49130,5888,8207,46578,55901,99149,1542,136485,8033,909,4066,46976,4546,4298,7139,2197,5608,4235,114494,78544,2932,901,2206,76208,7023,1955,115122,77154,64614,5105,8973,73323,51471,6893,6724,1273,2342,4914,48997,71899,7445,1241,6796,2194,39414,4406,93510,269,4809,81788,4082,34271,5826,31878,3481,1274,2925,223,34338,7983,87304,103980,7013,7981,78160,4517,72733,44633,57504,95313,27904,68194,33896,5470,3342,495,39292,5319,32387,40278,6981,4979,8874,54281,71108,97785,51662,85736,2351
epoch_8,uid_190418,37741,2774,103980,4640,4082,728,86320,5062,3067,44761,7833,31878,49130,72733,7068,8542,7218,2925,27790,3267,497,176371,39292,4732,33896,68194,131724,2501,8958,117176,97913,8012,114662,1966,7123,142456,8973,6724,7013,71264,5826,114494,110102,73323,27904,8530,107771,1594,3341,45728,2972,32387,81229,97785,7569,8575,2919,5105,6063,3680,4454,90866,1287,173145,5472,3526,3475,2180,2648,8614,7815,269,118244,148671,111759,27592,27857,99149,26003,87232,6870,79008,5135,4373,67,71108,55765,42004,1956,249,64620,5927,80839,4809,70208,73829,7008,32898,88977,58964
epoch_8,uid_246021,39292,7981,70159,45928,5446,77154,448,76251,7084,3091,26111,132424,40278,27671,7139,7215,2342,85736,5470,7218,1594,3267,6188,1176,27834,54281,4406,7013,5062,5508,103980,103624,46578,5826,163645,1046,44633,74282,34271,40697,2108,7478,2966,2948,115122,4640,2993,73323,95313,96588,7983,111781,71838,7815,5341,99149,5135,4082,6942,223,2996,4833,5485,7297,5319,97913,1274,6981,177765,2931,26003,8542,3067,8973,56339,100714,4517,37741,55901,47566,27790,1028,68194,6893,6162,2739,249,8507,122922,1635,48696,4489,67073,42004,7035,64614,1966,176371,4432,2058
epoch_8,uid_91885,56339,2342,73323,71899,81788,70159,7297,49130,60766,1241,901,1132,4546,2069,39292,27790,77154,62250,26111,1594,54281,99149,7478,6893,5608,8507,132424,2206,31878,549,34338,78160,58998,5508,111781,909,2395,103624,177765,79091,72733,7833,4809,27671,163645,1729,269,4914,4406,114494,4517,51471,97785,1955,1299,7139,2932,7983,6123,4640,3679,2901,5319,246,6981,5470,42004,223,8575,2931,27904,142456,71108,3384,34271,7840,1282,6003,3067,3342,44761,40697,8542,1274,68194,97913,7438,8937,2919,27773,4082,7068,4886,1231,86320,5485,2160,3703,4963,58
epoch_8,uid_212531,26111,81788,5888,42004,56339,71899,70159,27790,26743,99149,26776,97785,3083,909,73323,1729,27193,4855,136485,714,40697,68159,4406,163645,5062,34271,2342,549,1594,2788,4546,76251,2966,87304,177765,39292,6662,1269,6893,86320,54281,47423,48997,105197,44761,7833,72733,1954,49130,3552,96588,2970,58998,7478,68194,103624,27671,5826,73017,1176,1955,8542,7983,4640,1596,31878,4517,7840,32387,79091,27904,5319,55901,5470,2919,117176,4809,8530,5508,2160,115122,901,7815,1648,8937,4034,111781,2901,3067,2948,142456,115569,2993,1299,27773,6003,87232,62250,3342,8507
epoch_8,uid_130761,63515,26743,1096,7297,2925,58,4406,1596,136485,72733,27834,71899,2931,4640,2342,2073,49130,78160,39292,7833,7983,1299,2966,132424,81788,6796,3067,73323,77154,42004,115122,3814,5319,99149,44761,56339,2501,4517,101850,85736,60766,54281,27790,5062,46976,6893,134853,163645,549,111759,40697,901,5791,68194,1274,64614,1594,71108,177765,40278,5135,7478,60904,176371,86320,55280,2996,4454,6981,31878,51471,2970,117176,79091,27671,1279,55901,3342,1176,3384,2932,8973,7981,8542,4329,2901,8937,1955,5826,7139,3770,8042,4809,6123,85316,1282,34271,142456,1493,78574
epoch_8,uid_52391,2966,70159,2076,27834,46976,73323,78160,132424,6724,7139,1274,96588,72733,1542,27193,136485,31878,6893,99149,71899,4406,61,134853,1594,901,2342,7840,1273,81788,5826,163645,2069,1954,49130,2194,7438,4517,111781,60766,54281,5319,5608,909,27790,2901,2919,714,5470,4546,3067,1955,1596,2395,7478,223,68194,103624,27904,40697,176371,5135,142456,177765,55901,8507,44761,4082,1299,71108,73017,58998,42004,3178,7833,4640,62250,97785,3814,7815,27773,2970,6981,114494,2948,6942,1231,37741,32387,4886,60904,3679,2972,8542,2931,5508,2206,4914,45728,55765,3267
epoch_8,uid_267242,4406,26111,901,73323,81788,4546,132424,64614,2069,72733,56339,68194,8405,7297,31878,27904,27834,2197,86320,77154,111781,115122,4914,17,1241,70159,2206,63515,1542,1176,4517,7815,114494,2919,5470,51471,2993,42004,39292,7983,7478,103624,73017,8937,3679,60766,2970,76208,6003,71899,40278,58,7438,8575,7840,495,7028,176371,7139,3342,163645,54281,136485,2996,44761,32387,6942,93510,40697,5888,2194,79091,4640,5608,55901,1955,8542,5826,58998,3067,2901,5319,1954,115569,95313,7215,4732,1299,142456,8973,27671,85316,3814,3384,6974,6981,3770,8042,4322,8507
epoch_8,uid_264440,56339,1596,2395,132424,71899,71838,3083,48774,78160,93040,81591,73323,27834,1231,1394,2931,2925,103980,3152,4082,7028,52319,5446,7218,63515,163645,1955,5319,3067,40697,8507,1292,68159,4298,223,81788,71108,142456,6981,7139,27671,2342,39414,4640,5608,4405,5062,70286,77154,909,2073,2197,7981,6724,101850,68194,7983,48696,106782,4517,96588,6123,1176,99149,2206,2932,74282,7833,5470,115569,714,6669,8958,7068,97785,42004,177765,37741,103624,62250,96821,72733,95313,2966,6003,3267,6893,2970,4454,1672,8542,79091,114662,1594,269,8575,1282,2901,3384,5508
epoch_8,uid_113299,81788,48997,63515,7218,99149,6893,7028,4406,901,71899,5319,26111,8507,70159,5669,76208,163645,97913,42004,2342,34271,39292,68159,4640,7139,27671,5470,3067,7478,2919,4546,136485,103624,49130,97785,31878,2739,58998,3342,86320,105197,27904,2206,6123,5062,44761,64614,51471,4809,6942,1966,2160,1596,2970,1082,40697,2931,1269,87304,58,8937,1955,1648,8973,34338,5485,85316,62250,2932,8542,714,495,71108,177765,3384,95313,6890,61,4239,5608,76251,3178,4454,93510,44633,4489,87232,497,8530,1231,6286,47423,4329,4886,269,8042,173145,1635,79008,60904
epoch_8,uid_87939,26111,163645,103980,56339,2966,45928,27790,72733,2069,63515,68194,27671,34271,86320,3275,51471,81788,37741,44761,7981,1096,4034,2076,1176,110,4454,8542,31878,27193,4082,2739,48744,115122,142456,77154,1132,2901,27904,1596,1594,122922,4405,117176,1274,26003,112175,2931,7840,111781,2342,1635,105197,1231,101850,8958,549,6981,728,8507,6188,5826,8405,4640,96588,7833,4809,40815,100714,1954,40697,909,79091,111759,71899,39292,66097,6942,6796,7068,114662,1111,47423,7013,73323,5470,58,4517,5341,49130,8973,177765,7478,2648,58998,2993,39414,5135,2972,71264,85316
epoch_8,uid_277092,27193,44761,177765,101850,1082,103980,42004,3152,81788,5062,7983,1596,2901,103624,5319,1132,5608,7084,143245,68194,2993,72733,132424,27790,39292,86320,58998,27671,2972,85736,2970,1635,6003,6893,60766,2925,54281,8530,58,79091,1955,7297,6870,8937,3067,2739,7034,100714,2788,8542,1966,49130,6981,8507,27773,4082,71838,2206,40278,2648,5446,1273,60904,1084,2348,4963,87304,1282,56339,2948,3178,2069,555,50740,3267,2076,71108,95313,3076,40697,34338,6539,136485,5927,4809,87232,34271,2932,112175,4640,5485,5470,4194,115122,7478,64614,142456,27904,2197,7569
epoch_8,uid_239551,2290,7028,70159,170705,68073,97785,7983,2788,44761,132424,71899,1596,103624,6666,27671,7218,163645,4640,497,8507,8542,77154,85316,27834,42004,72733,105197,1178,63082,63515,1176,96588,4517,99149,7478,101850,7833,142456,2996,7139,78160,113829,40278,55901,4406,51471,110,2206,58998,39414,60766,3067,5826,1955,5508,5319,8042,79091,909,71108,2073,269,87304,549,1594,2069,7840,1282,5062,68159,5791,76208,62250,7815,3679,114494,2197,40697,122922,246,176371,2919,95313,34271,901,27790,117176,1077,1635,1954,27193,5485,3114,3342,2173,994,5341,6870,6893,6003
epoch_8,uid_182815,70159,1729,7505,51471,2130,73323,163645,48744,56339,5470,63515,132424,1241,71899,7297,8207,77154,4406,42004,7983,52319,5826,909,72733,728,103624,7438,8507,27834,549,31878,4963,97785,40278,55901,134853,136485,111781,96588,7478,901,62250,27790,2342,4517,7981,3275,27904,4546,86320,8405,44761,4640,1594,1176,142456,39414,177765,7833,5791,6893,27671,105197,8530,5608,114494,3679,5319,2901,8874,73017,71108,8937,34271,6981,5508,60766,68194,39292,33896,2919,87232,7840,176371,40697,714,95313,48997,3067,2931,8973,76251,1955,4809,7815,6003,3384,2395,8042,3114
epoch_8,uid_254394,81788,6724,71899,132424,1594,2069,97785,70159,27193,4546,26111,73323,8207,2206,3275,114494,99149,6893,4406,44761,86320,77154,5062,163645,64614,8405,5470,96588,909,39292,7297,7840,6981,2901,72733,2076,58998,68194,2342,8542,142456,6539,6003,54281,34271,4517,40697,5826,117176,27773,76251,2996,994,7815,901,136485,31878,42004,27904,27790,3814,4855,8575,87232,714,5319,2970,39414,95313,46976,7833,6942,79091,3679,3067,177765,112421,269,4809,7983,73017,103624,134853,4239,2948,105197,2931,71108,115569,8042,4640,27671,36,51471,37741,2919,1648,8874,96610,4732
epoch_8,uid_269446,7834,2973,448,2342,40278,2654,4298,26133,52319,1035,88129,8917,1921,3160,55901,8937,4262,7419,2351,46,101850,27803,133645,3267,3006,1594,71108,26003,95313,4546,1150,1287,100714,127098,85736,4407,27671,6787,1947,45928,3158,148626,2972,4809,2952,95858,5670,103980,3152,7084,87304,85342,60766,62155,36513,148671,58381,42004,89118,81788,46578,3680,901,2327,279,64620,1956,103624,4833,50011,6162,51562,134881,7478,27193,7001,92008,64930,4914,61246,4082,113829,48997,2924,45081,47423,1635,3925,7035,1966,1695,5927,3770,8196,345,7915,34271,457,108540,54281
epoch_8,uid_146366,7297,56339,2342,70159,7478,42004,71899,1077,5826,93040,62250,27671,71838,1966,81788,4406,3703,99149,2197,7218,100714,4517,7028,103980,27790,5470,1282,1594,72733,26111,142456,901,73323,34271,4979,60766,97785,2966,6893,2206,132424,55901,8507,103624,4809,1596,40278,2069,6279,163645,79091,2073,714,1955,6539,8937,5608,1231,2996,5319,87304,7981,549,51471,68194,76251,4082,5791,34338,6123,8973,60904,70208,7983,122882,26003,1729,6188,44761,3814,95313,7445,3275,54281,27773,8575,4732,111759,33896,3679,4963,7833,1299,4855,1956,115569,2648,2931,6870,4194
epoch_8,uid_88729,4640,48744,7438,63515,26111,68194,86320,2925,223,132424,163645,5470,2069,114494,78544,73323,4406,7023,78160,728,32387,49130,60766,5826,8973,52319,909,1176,44761,4546,39414,40278,7833,39292,2901,7084,8874,54001,8507,2197,549,6893,117176,1729,5135,42004,7840,31878,8207,112421,7139,6218,1274,2996,27790,1594,46578,2342,2130,8575,70159,5319,56339,111759,7983,901,97785,58998,71264,6981,3178,142456,40815,100714,40697,4517,64614,5049,115122,2993,5791,3770,5485,6003,177765,7034,34338,4239,5608,105197,55901,36,2194,2948,95313,2108,34552,1282,6870,27671
epoch_9,uid_128088,138702,1241,1078,4878,2501,6377,4437,79008,3104,7438,2970,58998,58964,1954,2290,163645,26471,7215,3552,2972,5888,4454,8958,7440,56079,76251,63515,714,112421,5325,8665,4239,1269,2180,37741,32898,8670,7840,73829,2173,5135,6669,77266,3067,6790,142456,1273,92008,7888,5319,1077,60904,3160,105197,7832,4432,54503,1493,6874,1596,7068,93006,106920,5959,2005,115122,5341,3918,27674,755,8459,5669,1946,3475,1252,92694,26674,81229,90600,1274,6003,529,5146,6539,5927,8827,5105,27904,6785,7387,3341,2734,177765,26007,7056,99114,4979,48416,74510,3881
epoch_9,uid_267455,33896,27857,56339,3076,1596,7013,3814,76208,70992,8973,8542,1635,7068,122882,6981,2351,115569,495,49772,93510,138702,2734,8530,7075,42518,86320,26726,56079,48997,3680,5485,5049,122922,114494,50740,56941,8827,4033,3090,4809,3342,3481,112175,3097,34552,6974,3224,40815,58964,5959,68099,85342,6669,8958,81834,5341,4194,5927,1956,7215,5105,81229,7034,8605,7123,1966,3475,26003,5649,84716,7035,89118,104272,27904,49666,3703,32554,4239,55280,5329,5146,26148,2131,3747,3384,74510,106782,2676,133645,3158,58803,66198,8493,114662,5440,4833,27005,6890,148671,134881
epoch_9,uid_73381,2351,223,3679,26003,76208,2774,5329,83,5470,5341,32387,8042,4979,163645,8507,27857,2948,134853,26726,6974,3076,45728,4640,3770,138702,73017,56079,2993,95313,5049,114662,3090,142456,714,7215,1028,2160,8493,2972,96610,122922,41724,3680,5927,87232,5105,8973,3097,7147,173145,3158,70992,4322,4886,32657,6162,67,112175,4405,97913,3178,47566,42518,2734,6890,1648,7013,44633,164909,33794,1282,58964,6159,74510,555,26007,8827,49772,3606,3703,6920,7387,5146,4194,7487,2173,7759,80839,79702,63062,70208,1111,63433,3747,86142,46976,2131,7831,6785,6942
epoch_9,uid_117628,3076,34338,8530,2351,33896,4914,2993,62250,76208,8973,27857,163645,32387,26003,134853,2932,5049,6974,495,117176,3267,6123,86320,223,3097,60904,85316,56079,17,45728,2774,41724,112421,95313,5329,269,4322,26726,8874,555,44633,5105,4405,7215,5485,4194,4979,4082,1635,5649,2423,6790,3475,5341,73017,173145,27773,83,114662,8493,67,7068,63062,85342,4809,47566,96610,4732,3680,4432,2734,70286,33794,5927,68099,3342,70992,55280,4033,40815,6890,3090,122882,26148,3178,7091,58964,7123,3158,2627,122922,8958,3770,74510,49772,4454,32840,1904,1111,8605
epoch_9,uid_21453,2351,76208,3076,2774,7068,4914,2993,5329,2005,8530,4082,85316,3090,7215,73017,4405,7815,2932,33896,6974,27904,3814,76251,27857,1635,3475,4732,3384,58,555,111759,4963,47566,4239,44633,1955,67,5135,7013,39414,3703,4454,5341,3481,70992,114662,45728,85342,3342,8493,26726,83,5649,495,58964,5105,122922,6669,173145,6123,60904,122882,64614,4322,55280,4979,74510,4034,3770,5049,3097,1299,5927,4194,1111,56079,138702,1641,41724,93510,249,7387,2734,112175,2173,1282,6790,8874,1274,3747,4976,96610,81229,32840,150,3680,34552,49772,7123,63062
epoch_9,uid_229622,3076,3679,5329,27671,32387,34338,2351,6974,6981,2774,4239,97785,26003,8042,2348,2005,5049,2932,83,7983,47566,3680,1955,2931,87304,105197,5341,3814,5135,1635,5105,44633,85316,58,5485,3342,3384,7068,5927,7215,27857,3097,3090,60904,4033,26726,112421,85342,55280,114662,138702,1282,555,112175,4405,4809,1358,1299,6890,87232,6669,70992,4732,4034,73017,5649,45728,4322,8493,96610,3475,2734,1641,1648,73829,2160,81229,8827,8605,56079,3770,4194,27005,63062,58964,4432,2423,32840,27592,1274,7123,249,26148,6790,41724,3158,1837,5146,49772,4979
epoch_9,uid_167368,134853,3076,32387,2599,47566,40697,34338,4194,2351,27671,7981,2996,27857,85342,55901,49130,6669,2931,3679,3770,96588,5826,44633,51471,173145,114662,26003,5485,85316,37741,48416,6785,3090,4979,68099,93510,4322,2734,3178,87304,1955,2173,7034,32840,41724,138702,495,6920,4239,45728,6790,5329,107771,2160,67,2627,7035,2676,60904,4432,5649,6890,148671,58964,5927,8010,3097,89118,63433,112421,5440,6530,7815,36,56079,4855,1274,42518,8605,5146,1799,3224,95377,26726,49772,1111,3918,2579,56941,1635,7025,6162,32554,4833,5105,26236,7147,66097,98,33896
epoch_9,uid_21772,72733,4914,4405,4546,495,62250,2351,2076,114662,3097,3076,85316,3384,8874,5649,2993,7815,34271,6123,2774,8493,4809,76208,83,4082,58,1635,26726,5341,26003,6974,142456,95313,5105,5485,2919,70992,2932,60904,27857,134853,269,8937,7068,44633,5049,47566,58964,6669,85342,8958,56079,150,49772,4322,4034,63062,1955,2970,249,41724,1648,2972,7215,55280,4979,3475,34552,81229,138702,2734,93510,1274,7091,3090,96610,8605,6162,4194,7034,4454,4886,2948,5902,364,4732,26148,2160,3178,3224,6890,2150,84716,2423,70286,1111,3342,37741,4432,1966
epoch_9,uid_176555,95313,72733,7478,1635,83,8207,1231,2919,58964,5649,77154,3097,2931,8973,7215,5105,26164,3814,4405,4406,8937,5049,8575,55280,176371,44633,86320,60904,2948,3076,2351,105197,115122,79091,27592,138702,164909,3160,2972,4979,85316,3794,51471,4732,114662,40278,5927,3552,41724,4329,26003,56079,97785,1653,76208,6974,4016,5329,47566,4833,4809,4432,495,74510,26007,115569,2194,2991,1837,87232,6188,8605,25788,7123,1966,2996,73829,55765,1046,1955,2180,4325,8493,8670,7831,32554,5341,73017,4489,70992,63062,34552,1028,51562,32840,8827,68099,70208,81229,42518
epoch_9,uid_166868,34338,2351,4914,49130,2919,1635,86320,72733,78160,2993,8493,3097,27857,73017,2734,3814,62250,8575,2194,33896,3076,4640,85316,56079,71108,76251,4454,2501,105197,7013,96610,4979,2206,4886,2932,138702,41724,44761,6123,3342,3770,5105,3703,163645,8507,60904,4034,58964,26003,27773,5927,1648,44633,83,3067,1299,68099,3090,6974,26726,67073,364,1111,112175,31435,7387,714,1641,3475,27005,4732,70992,7833,47566,5049,7034,32840,76208,495,2991,7091,4963,6785,7025,8605,81229,8937,3158,1358,49772,107771,1028,4432,7147,589,2423,5902,6669,8958,3606
epoch_9,uid_51695,49130,3076,115122,495,76208,4405,2351,134853,136485,3814,33896,79091,2774,2395,62250,4809,7068,6981,32387,3067,3097,5049,4855,26003,27857,3275,6974,85316,8973,70992,60904,85342,2919,83,5319,34338,112421,269,87304,7815,96610,1111,2932,3384,67,5649,111759,2348,39414,1274,4732,55280,114662,3090,5329,8575,49772,1954,1641,7833,122922,8493,45728,58964,5927,138702,223,36,47566,71108,3747,8605,3475,173145,4833,112175,44633,142456,1,8958,5902,63062,2579,6669,87232,26007,4979,4329,2734,79008,5485,7147,4432,4454,3451,73829,5341,3760,56941,27592
epoch_9,uid_282217,2073,2351,7139,76208,6974,8973,994,34338,1594,5608,5062,2197,7981,6893,26003,56339,1241,8542,3679,2501,27904,66097,5319,114662,4979,2774,2131,87232,55280,93510,71108,45728,32840,85316,36,495,8493,4194,4855,7091,79091,7068,103624,105250,41724,7123,138702,7478,8605,85342,1648,114494,67,7831,74510,8827,37741,2005,1954,3814,2676,87304,5329,81229,7025,3158,83,2734,6785,1231,89118,1493,4033,76251,5440,6162,6790,55269,7835,26729,47566,80839,58964,3606,7215,3475,27731,73829,6890,83506,5341,27857,8119,1111,56941,3097,714,6920,70992,5049
